2 2
0.254120 1.760681 -0.037847
0.235053 1.808785 -0.007173
0.249248 1.761200 -0.025599
0.258062 1.743331 -0.020505
0.269030 1.714371 -0.033037
0.255806 1.757694 -0.021176
0.252776 1.748337 -0.034765
0.243661 1.780160 -0.017752
0.261012 1.728813 -0.056193
0.250453 1.763140 -0.020723
0.249929 1.757245 -0.040116
0.251530 1.764543 -0.032292
0.252970 1.746750 -0.042537
0.247119 1.774336 0.000816
0.247644 1.773322 -0.002020
0.247325 1.770936 -0.017978
0.257746 1.737821 -0.041815
0.257393 1.752740 -0.019119
0.250021 1.759342 -0.043038
0.240547 1.786654 -0.023480
0.255120 1.751200 -0.024222
0.250199 1.760857 -0.033196
0.265362 1.720475 -0.053382
0.261344 1.737732 -0.018437
0.280430 1.692524 -0.046512
0.261675 1.738842 -0.012141
0.243703 1.781930 -0.013218
0.252923 1.754679 -0.038443
0.248914 1.765741 -0.018441
0.253472 1.747904 -0.037010
0.261247 1.734841 -0.021908
0.244514 1.780404 -0.037545
0.243391 1.779348 -0.028955
0.245324 1.774646 -0.032693
0.253123 1.749080 -0.040727
0.261630 1.730712 -0.045266
0.237364 1.796326 -0.016971
0.234492 1.806428 -0.012855
0.247058 1.769920 -0.020458
0.235475 1.800151 -0.028970
0.254656 1.746742 -0.028278
0.253717 1.751608 -0.014627
0.248478 1.767998 -0.009954
0.248125 1.770765 -0.002771
0.245393 1.780961 0.018663
0.249259 1.759706 -0.031601
0.247158 1.785269 -0.011732
0.257687 1.744944 -0.024151
0.260653 1.730850 -0.030812
0.253430 1.747879 -0.067071
0.262794 1.729709 -0.021974
0.239946 1.790599 -0.020874
0.242297 1.783913 0.003604
0.255702 1.747307 -0.030844
0.266512 1.718940 -0.032508
0.264184 1.717822 -0.059205
0.264941 1.717806 -0.070170
0.242462 1.782446 -0.011240
0.269548 1.709520 -0.048480
0.248528 1.762183 -0.032744
0.241456 1.789184 -0.034351
0.268653 1.718724 -0.035120
0.263885 1.727102 -0.035062
0.252219 1.754939 -0.025592
0.252350 1.751329 -0.035389
0.236602 1.798728 -0.020909
0.230640 1.816472 0.002808
0.259811 1.742011 -0.025519
0.262561 1.730233 -0.025075
0.248613 1.756453 -0.059518
0.248055 1.762383 -0.040837
0.250100 1.762974 -0.043080
0.254833 1.752202 -0.025182
0.254754 1.751888 -0.025570
0.250936 1.756222 -0.042250
0.244918 1.781690 -0.015527
0.255434 1.752089 -0.007978
0.244943 1.777710 -0.032944
0.250455 1.765299 -0.016114
0.266904 1.723607 -0.025679
0.277214 1.691288 -0.047611
0.260477 1.741755 -0.002408
0.272298 1.706196 -0.028800
0.273528 1.709049 -0.032853
0.245027 1.779785 -0.003625
0.259000 1.737614 -0.024020
0.244574 1.775389 -0.022815
0.246196 1.766976 -0.025946
0.261514 1.733168 -0.037223
0.234855 1.800106 -0.025328
0.263144 1.727781 -0.030335
0.238424 1.794990 -0.020591
0.261771 1.731083 -0.049263
0.256558 1.744849 -0.023605
0.241614 1.780556 -0.028396
0.249376 1.763485 -0.012687
0.253357 1.757586 -0.004339
0.255174 1.752738 -0.026265
0.277622 1.698736 -0.022731
0.267477 1.720370 -0.034859
0.245318 1.774713 -0.023859
0.248374 1.762085 -0.043779
0.240764 1.781582 -0.032951
0.259531 1.730984 -0.067615
0.252945 1.751107 -0.035450
0.260975 1.732938 -0.044353
0.253221 1.754951 -0.018155
0.260861 1.732754 -0.055581
0.255310 1.743847 -0.046700
0.249342 1.763883 -0.018193
0.253322 1.745712 -0.058521
0.254678 1.747598 -0.034851
0.247771 1.778463 -0.011835
0.250564 1.783797 -0.012988
0.260729 1.735410 -0.032253
0.262674 1.733169 -0.012779
0.253501 1.757108 -0.042284
0.245594 1.776953 0.003837
0.281801 1.685303 -0.052292
0.247338 1.771441 -0.014161
0.256203 1.739575 -0.038751
0.247264 1.769044 -0.019836
0.238300 1.791923 -0.027152
0.247374 1.777987 0.001952
0.264579 1.723684 -0.022823
0.260010 1.727890 -0.078332
0.248921 1.768372 0.000565
0.260268 1.734208 -0.033520
0.246580 1.769266 -0.024804
0.251327 1.758973 -0.015591
0.251800 1.754745 -0.023441
0.266941 1.715828 -0.029727
0.263010 1.730387 -0.028649
0.257359 1.740207 -0.029783
0.256246 1.744757 -0.033354
0.288996 1.685450 -0.018684
0.263761 1.723832 -0.043285
0.249892 1.768322 -0.012108
0.266377 1.720022 -0.040413
0.247432 1.774787 0.004857
0.266531 1.720624 -0.027224
0.253262 1.749736 -0.031538
0.260823 1.728090 -0.044768
0.248470 1.763848 -0.025818
0.264428 1.733415 -0.024434
0.240257 1.794600 0.009058
0.251477 1.763611 0.001432
0.258510 1.751795 0.010257
0.260098 1.742623 -0.013172
0.247239 1.772432 0.000732
0.283930 1.679425 -0.043369
0.231241 1.817531 0.012578
0.264012 1.729225 -0.008302
0.252313 1.760014 -0.009885
0.281082 1.696046 -0.048751
0.243355 1.781947 -0.002268
0.254913 1.755615 -0.021438
0.266385 1.718760 -0.046201
0.258801 1.747968 -0.020842
0.253719 1.762689 0.022423
0.266933 1.713876 -0.048920
0.271162 1.708963 -0.056741
0.264566 1.730348 -0.012810
